"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2016,"1109N",,,"Procurement, Marine Corps","NAVY","07","Spares and Repair Parts","63 ","01","Spares and Repair Parts","7000","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2016,"Total",8292,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","1  ","03","Tactical Forces","ATA000","F-35","A","Weapon System Cost","Add","U",,2016,"Total",5552092,,,,,,44,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","1  ","03","Tactical Forces","ATA000","F-35","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-291880,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","01","Combat Aircraft","2  ","03","Tactical Forces","ATA000","F-35","C","Advance Procurement (CY)","Add","U",,2016,"Total",460260,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","3  ","02","Tactical Airlift","KC046A","KC-46A Tanker","A","Weapon System Cost","Add","U",,2016,"Total",2350601,,,,,,12,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","4  ","03","Other Airlift","C130J0","C-130J","A","Weapon System Cost","Add","U",,2016,"Total",1085154,,,,,,14,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","4  ","03","Other Airlift","C130J0","C-130J","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-196000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","5  ","03","Other Airlift","C130J0","C-130J","C","Advance Procurement (CY)","Add","U",,2016,"Total",50000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","6  ","03","Other Airlift","C130JH","HC-130J","A","Weapon System Cost","Add","U",,2016,"Total",533934,,,,,,5,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","6  ","03","Other Airlift","C130JH","HC-130J","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-70000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","7  ","03","Other Airlift","C130JH","HC-130J","C","Advance Procurement (CY)","Add","U",,2016,"Total",30000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","8  ","03","Other Airlift","C130JM","MC-130J","A","Weapon System Cost","Add","U",,2016,"Total",940472,,,,,,8,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","8  ","03","Other Airlift","C130JM","MC-130J","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-112000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","9  ","03","Other Airlift","C130JM","MC-130J","C","Advance Procurement (CY)","Add","U",,2016,"Total",60000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","10 ","01","Helicopters","V022A0","CV-22 (MYP)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","10 ","01","Helicopters","V022A0","CV-22 (MYP)","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","11 ","04","Mission Support Aircraft","CAPAC0","Civil Air Patrol A/C","A","Weapon System Cost","Add","U",,2016,"Total",2617,,,,,,6,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","12 ","05","Other Aircraft","10TRGT","Target Drones","A","Weapon System Cost","Add","U",,2016,"Total",132028,,,,,,75,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","13 ","05","Other Aircraft","C130JA","AC-130J","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","14 ","05","Other Aircraft","HAEUAV","RQ-4","A","Weapon System Cost","Add","U",,2016,"Total",37800,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","15 ","05","Other Aircraft","PRDTB1","MQ-9","A","Weapon System Cost","Add","U",,2016,"Total",566028,,,,,,29,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","16 ","05","Other Aircraft","RQ440P","RQ-4 Block 40 Proc","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","17 ","01","Strategic Aircraft","B00200","B-2A","A","Weapon System Cost","Add","U",,2016,"Total",32458,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","18 ","01","Strategic Aircraft","B01B00","B-1B","A","Weapon System Cost","Add","U",,2016,"Total",114119,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","19 ","01","Strategic Aircraft","B05200","B-52","A","Weapon System Cost","Add","U",,2016,"Total",148987,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","20 ","01","Strategic Aircraft","LAIRCM","Large Aircraft Infrared Countermeasures","A","Weapon System Cost","Add","U",,2016,"Total",84335,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","21 ","02","Tactical Aircraft","A01000","A-10","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","22 ","02","Tactical Aircraft","F01500","F-15","A","Weapon System Cost","Add","U",,2016,"Total",464367,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","23 ","02","Tactical Aircraft","F01600","F-16","A","Weapon System Cost","Add","U",,2016,"Total",17134,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","24 ","02","Tactical Aircraft","F02200","F-22A","A","Weapon System Cost","Add","U",,2016,"Total",126152,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","25 ","02","Tactical Aircraft","F03500","F-35 Modifications","A","Weapon System Cost","Add","U",,2016,"Total",70167,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","26 ","02","Tactical Aircraft","F2232B","Increment 3.2b","A","Weapon System Cost","Add","U",,2016,"Total",97825,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","26 ","02","Tactical Aircraft","F2232B","Increment 3.2b","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-28500,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","27 ","02","Tactical Aircraft","F2232B","Increment 3.2b","C","Advance Procurement (CY)","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","28 ","03","Airlift Aircraft","C00500","C-5","A","Weapon System Cost","Add","U",,2016,"Total",5604,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","29 ","03","Airlift Aircraft","C005M0","C-5M","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","29 ","03","Airlift Aircraft","C005M0","C-5M","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","30 ","03","Airlift Aircraft","C01700","C-17A","A","Weapon System Cost","Add","U",,2016,"Total",46997,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","31 ","03","Airlift Aircraft","C02100","C-21","A","Weapon System Cost","Add","U",,2016,"Total",10162,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","32 ","03","Airlift Aircraft","C03200","C-32A","A","Weapon System Cost","Add","U",,2016,"Total",44464,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","33 ","03","Airlift Aircraft","C03700","C-37A","A","Weapon System Cost","Add","U",,2016,"Total",10861,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","34 ","04","Trainer Aircraft","GLID00","Glider Mods","A","Weapon System Cost","Add","U",,2016,"Total",134,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","35 ","04","Trainer Aircraft","JPAT00","T-6","A","Weapon System Cost","Add","U",,2016,"Total",17968,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","36 ","04","Trainer Aircraft","T00100","T-1","A","Weapon System Cost","Add","U",,2016,"Total",23706,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","37 ","04","Trainer Aircraft","T03800","T-38","A","Weapon System Cost","Add","U",,2016,"Total",30604,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","38 ","05","Other Aircraft","11U200","U-2 Mods","A","Weapon System Cost","Add","U",,2016,"Total",22095,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","39 ","05","Other Aircraft","C01000","KC-10A (ATCA)","A","Weapon System Cost","Add","U",,2016,"Total",5611,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","40 ","05","Other Aircraft","C01200","C-12","A","Weapon System Cost","Add","U",,2016,"Total",1980,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","41 ","05","Other Aircraft","C02000","C-20 Mods","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","42 ","05","Other Aircraft","C02500","VC-25A Mod","A","Weapon System Cost","Add","U",,2016,"Total",98231,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","43 ","05","Other Aircraft","C04000","C-40","A","Weapon System Cost","Add","U",,2016,"Total",13171,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","44 ","05","Other Aircraft","C13000","C-130","A","Weapon System Cost","Add","U",,2016,"Total",8458,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","45 ","05","Other Aircraft","C1300J","C-130J Mods","A","Weapon System Cost","Add","U",,2016,"Total",29713,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","46 ","05","Other Aircraft","C13500","C-135","A","Weapon System Cost","Add","U",,2016,"Total",49043,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","47 ","05","Other Aircraft","CALL00","Compass Call Mods","A","Weapon System Cost","Add","U",,2016,"Total",68415,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","48 ","05","Other Aircraft","DARP01","RC-135","A","Weapon System Cost","Add","U",,2016,"Total",156165,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","49 ","05","Other Aircraft","E00300","E-3","A","Weapon System Cost","Add","U",,2016,"Total",13178,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","50 ","05","Other Aircraft","E00400","E-4","A","Weapon System Cost","Add","U",,2016,"Total",23937,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","51 ","05","Other Aircraft","E00800","E-8","A","Weapon System Cost","Add","U",,2016,"Total",18001,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","52 ","05","Other Aircraft","E34045","Airborne Warning and Control System","A","Weapon System Cost","Add","U",,2016,"Total",183308,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","53 ","05","Other Aircraft","FBLOST","Family of Beyond Line-of-Sight Terminals","A","Weapon System Cost","Add","U",,2016,"Total",44163,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","54 ","05","Other Aircraft","H00100","H-1","A","Weapon System Cost","Add","U",,2016,"Total",6291,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","55 ","05","Other Aircraft","H0106O","UH-1N Replacement","A","Weapon System Cost","Add","U",,2016,"Total",2456,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","56 ","05","Other Aircraft","H06000","H-60","A","Weapon System Cost","Add","U",,2016,"Total",85031,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","57 ","05","Other Aircraft","HAWK00","RQ-4 Mods","A","Weapon System Cost","Add","U",,2016,"Total",50022,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","58 ","05","Other Aircraft","HCMC00","HC/MC-130 Modifications","A","Weapon System Cost","Add","U",,2016,"Total",27350,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","59 ","05","Other Aircraft","OTHACF","Other Aircraft","A","Weapon System Cost","Add","U",,2016,"Total",117767,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","60 ","05","Other Aircraft","PRDT01","MQ-1 Mods","A","Weapon System Cost","Add","U",,2016,"Total",3173,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","61 ","05","Other Aircraft","PRDTB2","MQ-9 Mods","A","Weapon System Cost","Add","U",,2016,"Total",184226,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","62 ","05","Other Aircraft","RQ4GCM","RQ-4 GSRA/CSRA Mods","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","63 ","05","Other Aircraft","V02200","CV-22 Mods","A","Weapon System Cost","Add","U",,2016,"Total",58828,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","06","Aircraft Spares and Repair Parts","64 ","10","Aircraft Spares and Repair Parts","000999","Initial Spares/Repair Parts","A","Weapon System Cost","Add","U",,2016,"Total",656242,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","65 ","01","Common Support Equipment","000071","Aircraft Replacement Support Equip","A","Weapon System Cost","Add","U",,2016,"Total",33716,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","66 ","02","Post Production Support","B00100","B-1","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","67 ","02","Post Production Support","B002B0","B-2a","A","Weapon System Cost","Add","U",,2016,"Total",38837,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","68 ","02","Post Production Support","B05200","B-52","A","Weapon System Cost","Add","U",,2016,"Total",5911,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","69 ","02","Post Production Support","C01700","C-17A","A","Weapon System Cost","Add","U",,2016,"Total",30108,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","70 ","02","Post Production Support","C0V220","CV-22 Post Production Support","A","Weapon System Cost","Add","U",,2016,"Total",3353,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","71 ","02","Post Production Support","C13500","C-135","A","Weapon System Cost","Add","U",,2016,"Total",4490,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","72 ","02","Post Production Support","F0150P","F-15","A","Weapon System Cost","Add","U",,2016,"Total",3225,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","73 ","02","Post Production Support","F0160P","F-16","A","Weapon System Cost","Add","U",,2016,"Total",14969,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","74 ","02","Post Production Support","F02200","F-22A","A","Weapon System Cost","Add","U",,2016,"Total",971,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","75 ","02","Post Production Support","OTHACF","Other Aircraft","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","76 ","02","Post Production Support","PRDTB1","MQ-9","A","Weapon System Cost","Add","U",,2016,"Total",5000,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","77 ","03","Industrial Preparedness","000073","Industrial Responsiveness","A","Weapon System Cost","Add","U",,2016,"Total",18802,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","78 ","04","War Consumables","000074","War Consumables","A","Weapon System Cost","Add","U",,2016,"Total",156465,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","79 ","05","Other Production Charges","000075","Other Production Charges","A","Weapon System Cost","Add","U",,2016,"Total",1052814,,,,,,0,,,,,
,2016,"3010F",,,"Aircraft Procurement, Air Force","","07","Aircraft Supt Equipment & Facilities","","99","Classified Programs","9999999999","Classified Programs","","","Add","U",,2016,"Total",42503,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","01","Ballistic Missiles","1  ","03","Missile Replacement Equipment - Ballistic","00099L","Missile Replacement Eq-Ballistic","A","Weapon System Cost","Add","U",,2016,"Total",94040,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","2  ","02","Tactical","654515","JASSM","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","3  ","02","Tactical","JASSM0","Joint Air-Surface Standoff Missile","A","Weapon System Cost","Add","U",,2016,"Total",440578,,,,,,360,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","4  ","02","Tactical","M09HAI","Sidewinder (AIM-9X)","A","Weapon System Cost","Add","U",,2016,"Total",200777,,,,,,506,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","5  ","02","Tactical","MAMRA0","AMRAAM","A","Weapon System Cost","Add","U",,2016,"Total",390112,,,,,,262,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","6  ","02","Tactical","PRDTA2","Predator Hellfire Missile","A","Weapon System Cost","Add","U",,2016,"Total",703918,,,,,,5567,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","7  ","02","Tactical","SDB000","Small Diameter Bomb","A","Weapon System Cost","Add","U",,2016,"Total",136217,,,,,,2005,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","8  ","05","Industrial Facilities","000042","Industr'l Preparedns/Pol Prevention","A","Weapon System Cost","Add","U",,2016,"Total",397,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","9  ","01","Class IV","M30MLG","MM III Modifications","A","Weapon System Cost","Add","U",,2016,"Total",50517,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","10 ","01","Class IV","M65DAG","AGM-65D Maverick","A","Weapon System Cost","Add","U",,2016,"Total",15359,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","11 ","01","Class IV","M88AAG","AGM-88A Harm","A","Weapon System Cost","Add","U",,2016,"Total",197,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","12 ","01","Class IV","MALCBG","Air Launch Cruise Missile (ALCM)","A","Weapon System Cost","Add","U",,2016,"Total",25019,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","13 ","01","Class IV","SDB000","Small Diameter Bomb","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","04","Spares and Repair Parts","14 ","10","Missile Spares and Repair Parts","000999","Initial Spares/Repair Parts","A","Weapon System Cost","Add","U",,2016,"Total",48523,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","15 ","01","Space Programs","ADV555","Advanced EHF","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","16 ","01","Space Programs","GAP000","Wideband Gapfiller Satellites(Space)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","17 ","01","Space Programs","GPSIII","GPS III Space Segment","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","17 ","01","Space Programs","GPSIII","GPS III Space Segment","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","18 ","01","Space Programs","GPSIII","GPS III Space Segment","C","Advance Procurement (CY)","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","19 ","01","Space Programs","MC0MSE","Spaceborne Equip (COMSEC)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","20 ","01","Space Programs","MGPS00","Global Positioning (Space)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","21 ","01","Space Programs","MS0554","Def Meteorological Sat Prog(Space)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","22 ","01","Space Programs","MSEELC","Evolved Expendable Launch Capability","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","23 ","01","Space Programs","MSEELV","Evolved Expendable Launch Veh(Space)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","24 ","01","Space Programs","MSSBIR","SBIR High (Space)","A","Weapon System Cost","Add","U",,2016,"Total",0,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","28 ","04","Special Programs","MSPPRG","Special Update Programs","A","Weapon System Cost","Add","U",,2016,"Total",276562,,,,,,0,,,,,
,2016,"3020F",,,"Missile Procurement, Air Force","","05","Other Support","","99","Classified Programs","9999999999","Classified Programs","","","Add","U",,2016,"Total",893971,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","1  ","01","Space Programs","ADV555","Advanced EHF","A","Weapon System Cost","Add","U",,2016,"Total",333366,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","2  ","01","Space Programs","GAP000","Wideband Gapfiller Satellites(Space)","A","Weapon System Cost","Add","U",,2016,"Total",53476,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","3  ","01","Space Programs","GPSIII","GPS III Space Segment","A","Weapon System Cost","Add","U",,2016,"Total",286218,,,,,,1,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","3  ","01","Space Programs","GPSIII","GPS III Space Segment","B","Less: Advance Procurement (PY)","Add","U",,2016,"Total",-87000,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","4  ","01","Space Programs","MC0MSE","Spaceborne Equip (COMSEC)","A","Weapon System Cost","Add","U",,2016,"Total",18362,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","5  ","01","Space Programs","MGPS00","Global Positioning (Space)","A","Weapon System Cost","Add","U",,2016,"Total",66135,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","6  ","01","Space Programs","MS0554","Def Meteorological Sat Prog(Space)","A","Weapon System Cost","Add","U",,2016,"Total",89351,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","7  ","01","Space Programs","MSEELC","Evolved Expendable Launch Capability","A","Weapon System Cost","Add","U",,2016,"Total",571276,,,,,,0,,,,,
,2016,"3021F",,,"Space Procurement, Air Force","AF","01","Space Procurement, Air Force","8  ","01","Space Programs","MSEELV","Evolved Expendable Launch Veh(Space)","A","Weapon System Cost","Add","U",,2016,"Total",800201,,,,,,5,,,,,
