TAS Agency,TAS Major Program,TAS Sub Program,Department ID,Department Name,Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,PIID,Modification Number,Transaction Number,Referenced IDV PIID,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,Last Date to Order,Funding Agency ID,Funding Agency Name,Funding Office ID,Funding Office Name,Product or Service Code,Product or Service Description,NAICS Code,NAICS Description,Description of Requirement,Principal Place of Performance County Name,Principal Place of Performance Location Name,Principal Place of Performance State Code,Congressional District - Place of Performance,Principal Place of Performance Zip Code,Principal Place of Performance Country Name,Country of Origin,Extent Competed,Reason Not Competed,Solicitation Procedures,Type of Set Aside,Statutory Exceptions to Fair Opportunity,Type Of Contract Pricing,Award Type,Reason For Modification,DUNS Number,Vendor Name,Vendor Address Line 1,Vendor Address Line 2,Vendor Address City,Vendor Address State Name,Vendor Address Zip Code,Vendor Address Country Name,Vendor Congressional District,Is Vendor Business Type - 8(a) Firm,Is Vendor Business Type - 8a Joint Venture,Is Vendor Business Type - HUBZone Firm,Is Vendor Business Type - SDB Concern,Is Vendor Business Type - Self-Certifed Small Disadvantaged Business,Is Vendor Business Type - Veteran Owned,Is Vendor Business Type - Service Disabled Vet,Is Vendor Business Type - Women Owned,Is Vendor Business Type - Minority Owned Business,Is Vendor Business Type - Asian Indian,Is Vendor Business Type - Asian Pacific,Is Vendor Business Type - Black Owned,Is Vendor Business Type - Hispanic Owned,Is Vendor Business Type - Native American,Is Vendor Business Type - Other Minority Owned,Is Vendor Business Type - Alaskan Native Owned Corporation or Firm,Is Vendor Business Type - American Indian,Is Vendor Business Type - Indian Tribe,Is Vendor Business Type - Native Hawaiian Owned Organization or Firm,Is Vendor Business Type - Tribally Owned,Is Vendor Business Type - Emerging Small Business,Contracting Officer's Business Size Determination,Number Of Offers Received,Number of Actions,Action Obligation,Base and Exercised Options Value,Base and All Options Value
11,8242,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W91CRB,W6QK ACC-APG,NO REGION IDENTIFIED,0004,2,3,W91CRB16D5004,07/27/2016,07/27/2016,01/12/2017,01/12/2017,,2100,DEPT OF THE ARMY,W56RTN,W4GV USA HQ COMM ELECT CMD,5895,MISCELLANEOUS COMMUNICATION EQUIPMENT,334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,THE PURPOSE OF THIS MODIFICATION IS TO STATE THAT RECOVERY FUNDS ARE NOT BEING USED.,MONROE,ROCHESTER,NY,25,146101839,UNITED STATES,UNITED STATES,NOT COMPETED,ONLY ONE SOURCE - OTHER ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,OTHER ADMINISTRATIVE ACTION,002204600,HARRIS CORPORATION,1680 UNIVERSITY AVE,,ROCHESTER,NEW YORK,146101839,UNITED STATES,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"-$212,532.00","-$212,532.00","-$212,532.00"
11,8242,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W52P1J,W4MM USA JOINT MUNITIONS CMD,NO REGION IDENTIFIED,W52P1J16C0007,0,3,,12/09/2015,12/09/2015,02/28/2019,02/28/2019,,2100,DEPT OF THE ARMY,W58H0Z,W0H9 US ARMY AVN&MISSLES CMD,5841,"RADAR EQUIPMENT, AIRBORNE",336413,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,MODERNIZED RADAR FREQUENCY INTERFEROMETER,TIOGA,OWEGO,NY,23,138273900,UNITED STATES,UNITED STATES,NOT COMPETED,ONLY ONE SOURCE - OTHER ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIXED PRICE INCENTIVE,DEFINITIVE CONTRACT,,002232973,LOCKHEED MARTIN CORPORATION,1801 STATE RT 17 C,,OWEGO,NEW YORK,138273900,UNITED STATES,23,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$4,116,000.00","$4,116,000.00","$4,116,000.00"
11,8242,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9113M,W6QK ACC-RSA,NO REGION IDENTIFIED,0044,4,0,W9113M07D0005,03/30/2016,03/23/2016,11/11/2015,11/11/2015,,5700,DEPT OF THE AIR FORCE,F2QF04,ACC AMIC,AC23,R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ADVANCED DEVELOPMENT),541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",REQUEST FOR EQUITABLE ADJUSTMENT SETTLEMENT. IGF::OT::IGF,,,,,,MAURITANIA,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,FUNDING ONLY ACTION,012418161,BLACKWATER LODGE AND TRAINING CENTER INCORPORATED,850 PUDDIN RIDGE RD,,MOYOCK,NORTH CAROLINA,279588679,UNITED STATES,03,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,13,1,"$10,537.38","$10,537.38","$10,537.38"
12,1103,,1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,82B1,EROC INTERMOUNTAIN,WO,AG82B1K100036,4,0,AG82X9B080010,12/04/2015,12/04/2015,12/04/2015,12/04/2015,,12C2,FOREST SERVICE,82B1,EROC INTERMOUNTAIN,5410,PREFABRICATED AND PORTABLE BUILDINGS,321992,PREFABRICATED WOOD BUILDING MANUFACTURING,"MODIFICATION ONE DELETES LINE ITEM 005 IN ITS ENTIRETY.  ALL GOODS AND SERVICES UNDER THIS PURCHASE ORDER HAVE BEEN RECEIVED AND PAID FOR AND THIS PURCHASE ORDER IS HEREBY CLOSED.

ARRA HUNTER CAMPGROUND TOILET",RIO GRANDE,MONTE VISTA,CO,03,811448319,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,SEALED BID,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,BPA CALL,CLOSE OUT,157004896,C X T INCORPORATED,2420 N SULLIVAN RD,,SPOKANE,WASHINGTON,992161800,UNITED STATES,05,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,0,1,-$800.00,-$800.00,-$800.00
12,1103,,1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,9A40,SIERRA NATIONAL FOREST,05,AG9702C100146,4,0,,01/04/2016,01/04/2016,01/04/2016,01/04/2016,,12C2,FOREST SERVICE,9A40,SIERRA NATIONAL FOREST,AD64,R&D- DEFENSE OTHER: CONSTRUCTION (ENGINEERING DEVELOPMENT),237990,OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION,"DEOBLIGATE BALANCE OF $27,528.71",FRESNO,PRATHER,CA,04,936519719,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,CLOSE OUT,059576991,MESSER LOGGING INC,32111 ROCK HILL LN,,AUBERRY,CALIFORNIA,936029771,UNITED STATES,04,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,5,1,"-$27,528.71","-$27,528.71","-$27,528.71"
12,1115,,1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,82A7,JOBCORP AQM,WO,AG82A7D150092,2,0,VA797P12D0011,11/24/2015,11/24/2015,06/01/2015,06/01/2015,,12C2,FOREST SERVICE,67U4,BOXELDER JCC,8945,"FOOD, OILS AND FATS",311999,ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,"IGF::CT::IGF MODIFICATION 0002 FOR DE-OBLIGATION OF UNUSED FUNDS FOR FOOD AND NON-FOOD PRODUCTS; BOXELDER JCCC; NEMO, SD",LAWRENCE,NEMO,SD,00,577590085,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,795140433,"US FOODS, INC.",9399 W HIGGINS RD STE 500,,ROSEMONT,ILLINOIS,600184992,UNITED STATES,05,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,2,1,-$12.41,-$12.41,-$12.41
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116AE0135,0,0,,09/12/2016,09/12/2016,09/30/2017,09/30/2017,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",519130,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,"SUBSCRIPTION SERVICES
IGF::OT::IGF",ARAPAHOE,ENGLEWOOD,CO,06,801125710,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,620365023,IHS GLOBAL INC.,15 INVERNESS WAY E,,ENGLEWOOD,COLORADO,801125710,UNITED STATES,06,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$35,280.00","$35,280.00","$35,280.00"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116NC0754,0,0,GS35F0314M,09/22/2016,09/22/2016,12/21/2016,12/21/2016,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,4240,SAFETY AND RESCUE EQUIPMENT,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,IGF::OT::IGF BIS OEE IS PROCURING 115 HAND HELD RADIOS.,ANNE ARUNDEL,ANNAPOLIS,MD,04,214017098,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,926011032,"ACG SYSTEMS, INC",133 DEFENSE HWY STE 207,,ANNAPOLIS,MARYLAND,214017098,UNITED STATES,04,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,3,1,"$810,525.32","$810,525.32","$810,525.32"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116SE0344,0,0,,09/12/2016,09/12/2016,09/26/2017,09/26/2017,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",517110,WIRED TELECOMMUNICATIONS CARRIERS,IGF::OT::IGF BIS IS PROCURING TELEPHONE SERVICES IN THE BIS OEE LAFO.,LOS ANGELES,LOS ANGELES,CA,34,900712208,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,024728946,U.S. TELEPACIFIC CORP.,515 S FLOWER ST 47TH FL,,LOS ANGELES,CALIFORNIA,900712208,UNITED STATES,34,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,5,1,"$23,400.00","$23,400.00","$93,600.00"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116NC0728,0,0,GS35F133AA,09/19/2016,09/19/2016,10/31/2016,10/31/2016,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,7510,OFFICE SUPPLIES,334111,ELECTRONIC COMPUTER MANUFACTURING,IGF::OT::IGF BIS IS PROCURING OFFICE SUPPLIES FOR THE PORTLAND FIELD OFFICE OF OEE.,MARION,INDIANAPOLIS,IN,05,462781757,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,610219896,DBISP LLC,5847 W 74TH STREET,,INDIANAPOLIS,INDIANA,462781757,UNITED STATES,05,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,3,1,"$23,940.30","$23,940.30","$23,940.30"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116NC0739,0,0,GS35F133AA,09/14/2016,09/14/2016,09/13/2017,09/13/2017,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,7030,INFORMATION TECHNOLOGY SOFTWARE,334111,ELECTRONIC COMPUTER MANUFACTURING,IGF::OT::IGF BIS OEE IS PROCURING INTELLA SUBSCRIPTION FOR 12-MONTH.,MARION,INDIANAPOLIS,IN,05,462781757,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,610219896,DBISP LLC,5847 W 74TH STREET,,INDIANAPOLIS,INDIANA,462781757,UNITED STATES,05,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,2,1,"$38,545.00","$38,545.00","$38,545.00"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116SE0348,0,0,,09/13/2016,09/13/2016,10/31/2016,10/31/2016,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,4240,SAFETY AND RESCUE EQUIPMENT,334290,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,IGF::OT::IGF BIS IS PROCURING ALPHA TRACKING DEVICES.,PINELLAS,PINELLAS PARK,FL,13,337826132,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,190828541,"DTC COMMUNICATIONS, INC.",3845 GATEWAY CENTRE BLVD STE 360,,PINELLAS PARK,FLORIDA,337826132,UNITED STATES,13,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$6,825.99","$6,825.99","$6,825.99"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116SU0781,0,0,,09/08/2016,09/08/2016,10/31/2016,10/31/2016,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,1095,MISCELLANEOUS WEAPONS,332994,"SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",IGF::OT::IGF  BIS OEE IS PROCURING 10 SHOTGUNS FOR THEIR ENFORCEMENT AGENTS.,DORCHESTER,CAMBRIDGE,MD,01,216139401,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,PURCHASE ORDER,,809189405,"LWRC INTERNATIONAL, LLC",815 CHESAPEAKE DR,,CAMBRIDGE,MARYLAND,216139401,UNITED STATES,01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,2,1,"$37,536.30","$37,536.30","$37,536.30"
13,0300,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135116SU0918,0,0,,09/20/2016,09/20/2016,10/31/2016,10/31/2016,,1300,"COMMERCE, DEPARTMENT OF",1374FB,BUREAU OF INDUSTRY AND SECURITY,6240,ELECTRIC LAMPS,423910,SPORTING AND RECREATIONAL GOODS AND SUPPLIES MERCHANT WHOLESALERS,IGF::OT::IGF  BIS IS PROCURING EQUIPMENT FOR THEIR DALLAS LAW ENFORCEMENT VEHICLES.,DENTON,AUBREY,TX,26,762276200,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - PARTIAL,,FIRM FIXED PRICE,PURCHASE ORDER,,034789605,"DEFENDER SUPPLY, LLC",14535 INDUSTRIAL PARK,,AUBREY,TEXAS,762276200,UNITED STATES,26,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,3,1,"$10,459.00","$10,459.00","$10,459.00"
13,0515,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB134115NC0647,2,0,GS21F049CA,08/10/2016,10/01/2016,09/30/2017,09/30/2020,,1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,"IGF::OT::IGF
PM SERVICES",MONTGOMERY,GAITHERSBURG,MD,06,208994702,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,OTHER STATUTORY AUTHORITY,FIRM FIXED PRICE,DELIVERY ORDER,EXERCISE AN OPTION,131654944,"FACILITY SITE CONTRACTORS, INC.",3211 HAMMONDS FERRY RD,,HALETHORPE,MARYLAND,212274734,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$40,235.00","$40,235.00","$25,372.00"
13,0515,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB134115NC0647,1,0,GS21F049CA,06/02/2016,06/02/2016,09/30/2016,09/30/2020,,1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,"IGF::OT::IGF
PM SERVICES",MONTGOMERY,GAITHERSBURG,MD,06,208994702,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,OTHER STATUTORY AUTHORITY,FIRM FIXED PRICE,DELIVERY ORDER,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,131654944,"FACILITY SITE CONTRACTORS, INC.",3211 HAMMONDS FERRY RD,,HALETHORPE,MARYLAND,212274734,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$28,880.00","$28,880.00","$38,648.00"
13,1250,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,000SB,DEPT OF COMM/NAT INST STAND AND TECHNOL,NO REGION IDENTIFIED,DOCSB135016AE0040,0,0,,03/15/2016,03/15/2016,09/30/2016,09/30/2016,,1350,INTERNATIONAL TRADE ADMINISTRATION,000SA,DEPT OF COMM/INTERNATIONAL TRADE ADMIN,R699,SUPPORT- ADMINISTRATIVE: OTHER,561920,CONVENTION AND TRADE SHOW ORGANIZERS,IGF::OT::IGF HANNOVER MESSE TRADESHOW,DISTRICT OF COLUMBIA,WASHINGTON,DC,00,202300001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,147020853,HANNOVER FAIRS USA INC,8755 W HIGGINS RD STE 900,,CHICAGO,ILLINOIS,606314010,UNITED STATES,09,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$49,140.00","$49,140.00","$49,140.00"
13,1250,,1300,"COMMERCE, DEPARTMENT OF",1341,NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1333ND,DEPT OF COMMERCE NIST,NO REGION IDENTIFIED,DOCSB135016SE0139,0,0,,04/28/2016,04/28/2016,09/30/2016,09/30/2016,,1325,ECONOMIC DEVELOPMENT ADMINISTRATION,1331K5,DEPT OF COMMERCE EDA,V231,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL",722320,CATERERS,"IGF::OT::IGF CATERING, WAIT STAFF AND EQUIPMENT FOR PRESIDENT'S E AWARD CEREMONY",DISTRICT OF COLUMBIA,WASHINGTON,DC,00,200027011,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,131877995,WELL DUNN CATERING INC,513 MORSE ST NE,,WASHINGTON,DISTRICT OF COLUMBIA,200027011,UNITED STATES,00,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,2,1,"$16,615.00","$16,615.00","$16,615.00"
13,1450,,1300,"COMMERCE, DEPARTMENT OF",1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M2,DEPT OF COMMERCE NOAA,NO REGION IDENTIFIED,DOCC0004,0,0,DOCEA133C14BA0049,08/03/2016,08/04/2016,08/04/2017,08/04/2017,,1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1333BZ,DEPT OF COMMERCE NOAA,AJ31,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (BASIC RESEARCH),541380,TESTING LABORATORIES,IGF::OT::IGF TASK ORDER AGAINST BPA FOR LABORATORY ANALYSIS OF TISSUE AND SEDIMENTS FOR CCMA,BRAZOS,COLLEGE STATION,TX,17,778453473,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,BPA CALL,,007486988,TDI BROOKS INTERNATIONAL INCORPORATED,14391 SOUTH DOWLING RD,,COLLEGE STATION,TEXAS,778453473,UNITED STATES,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$443,651.01","$443,651.01","$443,651.01"
13,1450,,1300,"COMMERCE, DEPARTMENT OF",1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M2,DEPT OF COMMERCE NOAA,NO REGION IDENTIFIED,DOCEA133C14BA0049C0003,0,0,DOCEA133C14BA0049,04/26/2016,04/26/2016,05/01/2017,05/01/2017,,1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1333BZ,DEPT OF COMMERCE NOAA,AJ31,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (BASIC RESEARCH),541380,TESTING LABORATORIES,IGF::OT::IGF TASK ORDER AGAINST BPA FOR LABORATORY ANALYSIS OF TISSUE AND SEDIMENTS FOR CCMA,BRAZOS,COLLEGE STATION,TX,17,778453473,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,BPA CALL,,007486988,TDI BROOKS INTERNATIONAL INCORPORATED,14391 SOUTH DOWLING RD,,COLLEGE STATION,TEXAS,778453473,UNITED STATES,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$148,481.85","$148,481.85","$148,481.85"
13,1450,,1300,"COMMERCE, DEPARTMENT OF",1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1305M2,DEPT OF COMMERCE NOAA,NO REGION IDENTIFIED,DOCEA133W16NC0778,0,0,GS10F115CA,07/19/2016,07/19/2016,07/18/2017,07/18/2017,,1330,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,1333CA,DEPT OF COMMERCE NOAA,R799,SUPPORT- MANAGEMENT: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,IGF::OT::IGF  WATER RESOURCES SERVICES PROGRAM SUPPORT,ALEXANDRIA CITY,ALEXANDRIA,VA,08,223145777,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,078419089,"BOUNDS ASSOCIATES, LLC",1800 DIAGONAL RD,,ALEXANDRIA,VIRGINIA,223142840,UNITED STATES,08,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$187,511.20","$187,511.20","$187,511.20"
